id,title,description,availability,inventory,condition,price,sale_price,link,image_link,brand,item_group_id,product_type,google_product_category
879906177702,"Spiegelau Universal - 6 шт (набор)","Правильная, классическая чаша бокалов подходит для подачи большинства минеральных белых вин, легких красных и выдержанных игристых.","in stock",999,new,"21,900.00 RUB",,https://bokalwina.ru/spiegelau_universal?editionuid=879906177702,https://static.tildacdn.com/stor3438-3436-4130-b561-633866356339/19946393.png,bokalwina.ru,713422965692,"Все\ бокалы",
165736878462,"Spiegelau Champagne - 2 шт","Рекомендован для подачи всех типов шампанских и игристых вин","in stock",999,new,"7,300.00 RUB",,https://bokalwina.ru/spiegelau_champagne?editionuid=165736878462,https://static.tildacdn.com/stor6139-3836-4637-b865-646637646365/67072614.png,bokalwina.ru,527324558192,"Все\ бокалы",
373188113362,"Spiegelau Champagne - 6 шт (набор)","Рекомендован для подачи всех типов шампанских и игристых вин","in stock",999,new,"21,900.00 RUB",,https://bokalwina.ru/spiegelau_champagne?editionuid=373188113362,https://static.tildacdn.com/stor6139-3836-4637-b865-646637646365/67072614.png,bokalwina.ru,527324558192,"Все\ бокалы",
823556273262,"Spiegelau Bordeaux - 2 шт","В этом бокале великолепные вина Бордо могут полностью раскрыть свой потенциал. Классический бокал для полнотелых красных вин","in stock",999,new,"7,300.00 RUB",,https://bokalwina.ru/spiegelau_bordeaux?editionuid=823556273262,https://static.tildacdn.com/stor6637-6338-4730-a264-366331393664/20233772.png,bokalwina.ru,355897197582,"Все\ бокалы",
608569192822,"Spiegelau Bordeaux - 6 шт (набор)","В этом бокале великолепные вина Бордо могут полностью раскрыть свой потенциал. Классический бокал для полнотелых красных вин","in stock",999,new,"21,900.00 RUB",,https://bokalwina.ru/spiegelau_bordeaux?editionuid=608569192822,https://static.tildacdn.com/stor6637-6338-4730-a264-366331393664/20233772.png,bokalwina.ru,355897197582,"Все\ бокалы",
783504578942,"Spiegelau Tumbler","Небольшой бокал идеально подходит для подачи воды, свежих фруктовых напитков, соков и коктейлей со льдом.","in stock",999,new,"4,500.00 RUB",,https://bokalwina.ru/spiegelau_tumbler,https://static.tildacdn.com/stor3238-6636-4561-a466-623934353130/93373909.png,bokalwina.ru,783504578942,"Все\ бокалы",
386392824592,"Spiegelau Lifestyle для красных вин","Этот бокал с широкой чашей идеально раскрывает вино. Его форма помогает смягчить вкус и выпустить весь букет ароматов. Даже простое вино в таком бокале заиграет новыми оттенками, а выдержанные сорта покажут всю свою глубину. Просто налейте - и наслаждайтесь каждым глотком.","in stock",999,new,"4,500.00 RUB",,https://bokalwina.ru/spiegelau_lifestyle_wine,https://static.tildacdn.com/stor3163-3430-4538-b661-313532613963/80023982.png,bokalwina.ru,386392824592,"Все\ бокалы",
569184957382,"Spiegelau Lifestyle для коктейлей и игристых","В нем идеально смотрятся и игристые вина, и авторские коктейли. А благодаря широкой чаше в нем можно эффектно подавать десерты — от воздушных муссов до свежих фруктовых композиций.","in stock",999,new,"4,500.00 RUB",,https://bokalwina.ru/spiegelau_lifestyle_cocktail,https://static.tildacdn.com/stor3833-3232-4339-b037-663735353632/76217955.png,bokalwina.ru,569184957382,"Все\ бокалы",
737415150542,"Стопки для крепких напитков Vista Alegre Vynil","Вдохновением для роскошной и многогранной серии Vinyl послужил стиль ар-деко. Эти предметы перенесут в ваш дом изысканную атмосферу коктейль-баров 1930-х годов. Шот имеет свою уникальную форму и необычный дизайн.Коллекция создана из уникального хрусталя Atlantis, одного из лучших в своем классе. Особый состав придает ему исключительную чистоту, прозрачность и, что несвойственно для такого изящного материала, впечатляющую прочность с износостойкостью. Каждый предмет выдувают вручную опытные мастера Vista Alegre, а затем подвергают мягкой шлифовке, которая дарит поверхности роскошный глянец и безупречную гладкость.Сегодня посуду, бокалы и декор Vista Alegre изготавливают в Португалии по традиционным технологиям с элементами ручной работы — как и 200 лет назад.Комплектация:2 стопки. Объем каждой стопки 80 мл.","in stock",999,new,"20,000.00 RUB",,https://bokalwina.ru/stopki_dlya_vodki,https://static.tildacdn.com/stor6639-3263-4161-a234-323532306438/74f1402d661febc4e370d8cce9b6348f.png,bokalwina.ru,737415150542,"Все\ бокалы",
316426947932,"Стаканы для виски Nachtmann Highland - 4 шт","Подходят для виски, бурбона, скотча, рома, а также для различных коктейлей","in stock",999,new,"6,500.00 RUB","5,000.00 RUB",https://bokalwina.ru/highland?editionuid=316426947932,https://static.tildacdn.com/stor3134-3966-4033-a336-363137343433/45542947.png,bokalwina.ru,820590466562,"Все\ бокалы",
939414744252,"Набор для водки Artic Vista Alegre - 5 шт (набор)","Графин и 4 стопки. Португалия.","in stock",999,new,"63,000.00 RUB","59,900.00 RUB",https://bokalwina.ru/artic_vista_alegre?editionuid=939414744252,https://static.tildacdn.com/stor6163-3138-4532-b262-313163356235/8ebbf4f33f18435d5843e94666a3cc54.png,bokalwina.ru,888697853022,"Все\ бокалы",
601241375212,"Spiegelau Willsberger Anniversary - 4 шт","бокал для граппы, кальвадоса и других дижестивов.","in stock",999,new,"10,000.00 RUB",,https://bokalwina.ru/spiegelau_special_glasses?editionuid=601241375212,https://static.tildacdn.com/stor3631-3934-4462-b362-393636633066/22931822.webp,bokalwina.ru,720557876312,"Все\ бокалы",
994382042712,"Spiegelau Willsberger Anniversary - 4 шт","Бокал на низкой ножке для крепких напитков, позволяет раскрыть аромат и вкус бурбона, виски, кальвадоса. Бокал объемом 340 мл. имеет большую площадь, что позволяет интенсивно аэрироваться напитку.","in stock",999,new,"10,000.00 RUB",,https://bokalwina.ru/spiegelau_willsberger_anniversary?editionuid=994382042712,https://static.tildacdn.com/stor6464-3239-4438-b933-323065333831/47530565.png,bokalwina.ru,139262164732,"Все\ бокалы",
678168895042,"Lehmann Gob. Excellence стаканы для воды - 6 шт (набор)","Стакан из коллекции Signature A. Lallement. Прозрачное стекло, будто тающее в руке. Совершенно jкруглое, без единой грани — только мягкий изгиб, повторяющий движение воды. Ни метки, ни намёка на иное назначение — просто стакан.Для воды, для сока, для коктейлей.Тихий, нейтральный, вне времени.Ультратонкое стекло. Прозрачность. Прочность. Машинное производствоОбъем: 350млВысота: 95 мм","in stock",999,new,"6,000.00 RUB","5,500.00 RUB",https://bokalwina.ru/lehmann_gob_excellence___?editionuid=678168895042,https://static.tildacdn.com/stor3862-6163-4263-a331-373864313466/15066185.png,bokalwina.ru,768247313122,"Все\ бокалы",
939401205212,"Стаканы для виски Punk Nachtmann - 4 шт","Коллекция Punk от Nachtmann: смелый дизайн с безупречным качеством","in stock",999,new,"6,500.00 RUB",,https://bokalwina.ru/punk_nachtmann?editionuid=939401205212,https://static.tildacdn.com/stor3239-6464-4430-b734-646338373034/82610126.jpg,bokalwina.ru,505797071912,"Все\ бокалы",
518277460602,"Zalto Balance - 2 шт","Идеален для зрелых вин.Он создан для выдержанных красных и белых, выдержанных в бочке, а также для сложного игристого и шампанского с долгой выдержкой на осадке.","in stock",999,new,"15,500.00 RUB",,https://bokalwina.ru/zalto_balance?editionuid=518277460602,https://static.tildacdn.com/stor3064-6635-4739-a363-343462653836/f57fd3dc7200ca11c50e7abdfcec7b1d.png,bokalwina.ru,597199797182,Zalto,
753042710492,"Zalto Balance - 6 шт (набор)","Идеален для зрелых вин.Он создан для выдержанных красных и белых, выдержанных в бочке, а также для сложного игристого и шампанского с долгой выдержкой на осадке.","in stock",999,new,"46,500.00 RUB",,https://bokalwina.ru/zalto_balance?editionuid=753042710492,https://static.tildacdn.com/stor3064-6635-4739-a363-343462653836/f57fd3dc7200ca11c50e7abdfcec7b1d.png,bokalwina.ru,597199797182,Zalto,
422285340142,"Lehmann Sydney стаканы для виски и коктейлей","Авангард, влюблённый в гармонию.","in stock",999,new,"17,000.00 RUB",,https://bokalwina.ru/tproduct/2233332781-422285340142-lehmann-sydney-stakani-dlya-viski-i-kokt,https://static.tildacdn.com/stor6338-6665-4530-b333-656366303064/82b5836685fef40f5f921040632096f3.jpg,bokalwina.ru,422285340142,Lehmann,
265295859972,"Стаканы для виски Biarritz от Vista Alegre - 2 шт","Отблески Биаррица в ваших руках.","in stock",999,new,"15,500.00 RUB",,https://bokalwina.ru/lsa_international?editionuid=265295859972,https://static.tildacdn.com/stor6263-3838-4238-b739-616231346133/9d85548450cd92fef4ccb52ebdcbbb0f.jpg,bokalwina.ru,381289036542,"Все\ бокалы",
822723262512,"Стаканы для виски Shu Fa от Nachtmann - 4 шт","Там, где немецкое качество встречает восточную философию дизайна.","in stock",999,new,"6,500.00 RUB",,https://bokalwina.ru/453186370162/tproduct/2390750301-453186370162-stakani-dlya-viski-shu-fa-ot-nachtmann?editionuid=822723262512,https://static.tildacdn.com/stor3237-3865-4036-a532-323735313134/3be087a580c123a09d2ca7d48676db07.png,bokalwina.ru,453186370162,"Все\ бокалы",
